Month,Year,Location,Latitude,Longitude,State,MinTemp,MaxTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm
8,2012,Cobar,-31.4958,145.8389,NSW,5,19.1,0.02,36.5,50.9,26,1021.5,1018.2,11.5,18.1
9,2012,Cobar,-31.4958,145.8389,NSW,9,24,0.58,38.8,36.2,20,1019.3,1015.9,17.1,22.7
10,2012,Cobar,-31.4958,145.8389,NSW,12.2,28.1,0.08,39.8,35.3,14.9,1019.2,1016,18.8,26.7
11,2012,Cobar,-31.4958,145.8389,NSW,16.7,31.2,1.03,41.2,37.9,21.2,1015.3,1012.6,22.3,29.3
1,2013,Cobar,-31.4958,145.8389,NSW,22.7,38.3,0.02,43.6,34.5,17.3,1009.8,1006.8,28.2,36.3
3,2013,Cobar,-31.4958,145.8389,NSW,17.3,30,1.79,38.5,53.7,32.3,1016.1,1013.8,20.8,28.3
4,2013,Cobar,-31.4958,145.8389,NSW,12.5,26.2,0,32.7,42.9,24,1020.3,1017.1,18.7,25.2
5,2013,Cobar,-31.4958,145.8389,NSW,9.2,21.1,0.77,32,60.3,38.8,1023,1019.9,13.8,20.1
6,2013,Cobar,-31.4958,145.8389,NSW,7.5,15.9,2.7,28.6,84.7,58.4,1021.4,1019.2,10.2,15.2
7,2013,Cobar,-31.4958,145.8389,NSW,7.3,17.5,1.38,31.6,74,47,1024.9,1022.5,11,16.7
8,2013,Cobar,-31.4958,145.8389,NSW,7,20,0.01,35.8,54.7,32.2,1019.8,1016.7,13,19.1
9,2013,Cobar,-31.4958,145.8389,NSW,11.8,26.4,0.65,38.6,37.5,23.3,1017.6,1014.1,19.1,25.2
10,2013,Cobar,-31.4958,145.8389,NSW,12.7,28.1,0.26,45.3,29.5,15.6,1017.7,1014.5,19.2,26.5
11,2013,Cobar,-31.4958,145.8389,NSW,15.4,30.2,0.04,43.4,31.3,15.7,1013.8,1010.9,21.6,28.3
12,2013,Cobar,-31.4958,145.8389,NSW,18.8,33.6,1.13,40.8,29.1,16.3,1013.5,1010.7,25.1,31.7
1,2014,Cobar,-31.4958,145.8389,NSW,21.6,36.1,0.17,42.4,33.1,17.1,1012.6,1010.1,26.6,34.2
2,2014,Cobar,-31.4958,145.8389,NSW,21.7,35.1,2.64,42.4,42.4,24.1,1011.2,1008.9,25.7,33.4
3,2014,Cobar,-31.4958,145.8389,NSW,17.9,29.5,1.79,34.8,64.1,40.1,1017.4,1015.3,21.4,28.3
4,2014,Cobar,-31.4958,145.8389,NSW,14.3,25.9,0.99,32.1,58.7,39.5,1017.8,1014.9,19.3,24.8
5,2014,Cobar,-31.4958,145.8389,NSW,10.9,22.2,0.53,32.2,59.9,38.6,1022,1019,15.3,20.9
6,2014,Cobar,-31.4958,145.8389,NSW,7,16.8,1.47,32.9,80.7,48.8,1022.5,1020.2,10.3,16.2
7,2014,Cobar,-31.4958,145.8389,NSW,4.7,17.2,0.04,35.7,60.4,33.9,1022.2,1019.4,9.7,16.5
8,2014,Cobar,-31.4958,145.8389,NSW,6.6,18.5,1.4,33,61.1,36.1,1025.5,1022.8,11.7,17.9
9,2014,Cobar,-31.4958,145.8389,NSW,9.9,23.3,0.75,40.1,46.2,27.7,1021,1017.5,16.6,22
10,2014,Cobar,-31.4958,145.8389,NSW,14.5,30,0.01,42.3,30.7,14.7,1018.2,1015.1,20.8,28.5
11,2014,Cobar,-31.4958,145.8389,NSW,18.1,33.2,0.11,41.3,29.1,14.1,1015.2,1012.5,24.1,31.4
12,2014,Cobar,-31.4958,145.8389,NSW,20.1,34,1.1,44.9,40.3,25.8,1010.1,1007.7,25.1,31.4
1,2015,Cobar,-31.4958,145.8389,NSW,20.1,32.1,1.98,40.8,49.8,32.4,1009.8,1007.5,24.6,30.5
2,2015,Cobar,-31.4958,145.8389,NSW,21.7,35.3,0.63,42,45.7,22.9,1014.6,1012.2,25.4,33.8
3,2015,Cobar,-31.4958,145.8389,NSW,17.3,31.5,0,38.2,39.2,21.8,1015,1012.6,21.5,29.9
4,2015,Cobar,-31.4958,145.8389,NSW,12.9,24,0.66,35.9,59.8,33.6,1019.5,1016.6,17,22.8
5,2015,Cobar,-31.4958,145.8389,NSW,9.4,19.8,2.19,33.1,66,46.3,1023.5,1020.8,13.9,18.9
6,2015,Cobar,-31.4958,145.8389,NSW,7,15.9,1.8,27.5,79.2,56.5,1026.2,1023.9,10.2,15.5
7,2015,Cobar,-31.4958,145.8389,NSW,4.6,14.4,1.05,32.5,77.9,51.6,1024.5,1022,8.3,13.6
8,2015,Cobar,-31.4958,145.8389,NSW,6.2,17.5,0.73,33.3,65.3,43.5,1022.5,1019.8,11.4,16.5
9,2015,Cobar,-31.4958,145.8389,NSW,8,22.1,0.21,35.5,46.9,26.4,1023.1,1019.7,15.7,21.2
10,2015,Cobar,-31.4958,145.8389,NSW,17,32.3,0.46,40.2,40.4,21.3,1022,1018.9,22.8,30.6
11,2015,Cobar,-31.4958,145.8389,NSW,17.3,31,2.1,41.6,43.1,26.3,1014.3,1011.7,23.1,29.5
12,2015,Cobar,-31.4958,145.8389,NSW,19.9,33.5,0.77,44.1,35.7,23.1,1014.5,1012,25.3,31.5
1,2016,Cobar,-31.4958,145.8389,NSW,21.4,35,0.73,43,43.1,26.8,1011.2,1008.7,26.3,32.8
2,2016,Cobar,-31.4958,145.8389,NSW,21.3,35.8,0.06,41,36.8,17.9,1012.7,1010.2,25.6,34.3
3,2016,Cobar,-31.4958,145.8389,NSW,19,31.6,2.34,35.4,49,28.9,1016.4,1014.1,22.6,30.1
4,2016,Cobar,-31.4958,145.8389,NSW,15.2,28.7,1.31,34.8,45.1,26.1,1021.6,1018.1,20.9,27.8
5,2016,Cobar,-31.4958,145.8389,NSW,10.8,20.5,2.44,28.1,71.4,48.4,1019.2,1016.9,14.7,19.7
6,2016,Cobar,-31.4958,145.8389,NSW,7.9,15.2,3.59,32.4,83.5,62.2,1019.8,1017.4,10.4,14.5
7,2016,Cobar,-31.4958,145.8389,NSW,6.3,15.7,1.06,31.8,80.7,60.1,1022.3,1020,10,14.9
8,2016,Cobar,-31.4958,145.8389,NSW,6,17.3,1.95,31.3,70.3,46.9,1022.3,1019.6,11.1,16.4
9,2016,Cobar,-31.4958,145.8389,NSW,8.3,18.3,4.41,35.6,76,60.8,1018.7,1015.7,13.9,17.5
1,2017,Cobar,-31.4958,145.8389,NSW,23.5,38.9,1.68,43.9,44.4,20.1,1009.7,1007.1,28.6,37
2,2017,Cobar,-31.4958,145.8389,NSW,21.3,36.7,0.11,40.6,34.4,16.3,1012.9,1010.4,26.1,35.1
3,2017,Cobar,-31.4958,145.8389,NSW,19.2,33,0.77,39,58.3,30.4,1013.4,1011.1,22.4,31.2
4,2017,Cobar,-31.4958,145.8389,NSW,12.7,25.3,0.46,35.3,54.2,31.4,1022,1018.7,18.2,24.2
5,2017,Cobar,-31.4958,145.8389,NSW,8.1,21.1,1.04,29.2,65.3,35.9,1023,1020.2,13.7,20.3
6,2017,Cobar,-31.4958,145.8389,NSW,4.7,18.5,0.13,26.7,75,38.6,1027.7,1025,9.8,17.8
1,2009,Coffs Harbour,-30.2986,153.1094,NSW,19.3,27.3,1.36,41.7,68.8,63.3,1015.4,1013.7,24.2,25.7
2,2009,Coffs Harbour,-30.2986,153.1094,NSW,19.2,27.3,15.84,40.6,77.2,68.3,1012.9,1011.2,23.3,25.8
3,2009,Coffs Harbour,-30.2986,153.1094,NSW,17.9,26.5,4.25,36.4,74.3,67,1016.8,1015,22.3,24.9
4,2009,Coffs Harbour,-30.2986,153.1094,NSW,15.7,23.8,9.35,37.2,71.8,66,1017.8,1015.4,20.5,22.4
5,2009,Coffs Harbour,-30.2986,153.1094,NSW,12.4,21.1,6.06,39,71.5,60.7,1021.6,1019.1,17.6,20
6,2009,Coffs Harbour,-30.2986,153.1094,NSW,10.2,19.3,11.15,32.9,79.2,66.5,1018.9,1016,15.1,18.1
7,2009,Coffs Harbour,-30.2986,153.1094,NSW,7.8,19.2,1.36,35.6,61.8,51.4,1018.5,1016,14.9,17.7
8,2009,Coffs Harbour,-30.2986,153.1094,NSW,9.4,22.7,0.03,35.8,53.9,51.4,1018.5,1015.1,18.2,20.5
9,2009,Coffs Harbour,-30.2986,153.1094,NSW,10.7,23.9,0.3,42.4,46.5,50.1,1016.6,1013.3,20.6,21.8
10,2009,Coffs Harbour,-30.2986,153.1094,NSW,14,25.5,0.96,48.1,56,54.3,1016.9,1014.1,21,23.1
11,2009,Coffs Harbour,-30.2986,153.1094,NSW,18.5,27.2,5.6,47.8,67.5,65,1014,1011.6,24.1,25.4
12,2009,Coffs Harbour,-30.2986,153.1094,NSW,19.7,27.1,3.81,42.8,71.9,70.8,1015.5,1013.7,23.9,25.2
1,2010,Coffs Harbour,-30.2986,153.1094,NSW,19.9,28.5,0.55,40.2,67.3,63.6,1013.5,1011.7,25.6,27
2,2010,Coffs Harbour,-30.2986,153.1094,NSW,20.3,27.7,9.04,40.2,75,67.6,1016.4,1014.8,24.2,26.5
3,2010,Coffs Harbour,-30.2986,153.1094,NSW,18.6,26.3,5.9,39.5,77.9,66.9,1020.2,1018.4,22,24.9
4,2010,Coffs Harbour,-30.2986,153.1094,NSW,15.7,25.1,2.44,33.5,65.4,60.2,1019.9,1017.3,21.7,23.8
5,2010,Coffs Harbour,-30.2986,153.1094,NSW,11.5,22.1,1.95,33.8,67.4,57.1,1017.9,1015,18.1,20.8
6,2010,Coffs Harbour,-30.2986,153.1094,NSW,9.5,18.8,4.32,35.1,70.4,59.6,1022.1,1019.8,15.1,17.7
7,2010,Coffs Harbour,-30.2986,153.1094,NSW,10,19.3,5.14,37,68,63.4,1023.8,1021.4,15.3,17.6
8,2010,Coffs Harbour,-30.2986,153.1094,NSW,7.7,19.6,0.69,37.3,52.1,46.4,1017.3,1014.5,16.1,18.6
9,2010,Coffs Harbour,-30.2986,153.1094,NSW,12.7,22.8,1.85,38,56.2,57.6,1019.2,1016.1,19.3,20.9
10,2010,Coffs Harbour,-30.2986,153.1094,NSW,14.7,22.2,13.85,43,71.2,66.5,1020.6,1018.2,19.1,21
11,2010,Coffs Harbour,-30.2986,153.1094,NSW,16.9,24.1,7.42,42.5,71.9,67.3,1019.3,1017.3,21,22.4
12,2010,Coffs Harbour,-30.2986,153.1094,NSW,18.8,25.9,12.63,37.7,77,70.5,1012.4,1011,22.9,24.3
1,2011,Coffs Harbour,-30.2986,153.1094,NSW,20,27.2,8.35,43.5,73.7,70.4,1012.1,1010.6,24.1,25.7
2,2011,Coffs Harbour,-30.2986,153.1094,NSW,20.5,28.2,4.49,44.9,76.3,68.5,1016,1014.2,24,26.3
3,2011,Coffs Harbour,-30.2986,153.1094,NSW,18.7,26.7,5.43,37.6,78,67.2,1015.4,1013.7,22.3,25.2
5,2011,Coffs Harbour,-30.2986,153.1094,NSW,10.6,20.7,2.97,37.3,63.9,55.2,1018.3,1015.8,16.9,19.5
6,2011,Coffs Harbour,-30.2986,153.1094,NSW,8.6,18.9,13.99,39.1,72.6,60.3,1019.6,1017,14.5,17.6
7,2011,Coffs Harbour,-30.2986,153.1094,NSW,7.5,18.7,1.75,33.5,65.5,52.7,1020.6,1018,14.1,17.5
8,2011,Coffs Harbour,-30.2986,153.1094,NSW,9.7,19.9,5.26,39.5,67.6,63.4,1021.9,1019.1,16.1,18.2
9,2011,Coffs Harbour,-30.2986,153.1094,NSW,10.8,22.6,0.97,41.6,53.7,53.5,1020,1016.5,19.2,20.7
10,2011,Coffs Harbour,-30.2986,153.1094,NSW,13.6,22.4,5.83,39.5,68.3,66.5,1018.1,1015.8,18.9,20.4
11,2011,Coffs Harbour,-30.2986,153.1094,NSW,18.5,26.3,5.45,43.5,68.8,69.8,1016.4,1014,23.4,24.2
12,2011,Coffs Harbour,-30.2986,153.1094,NSW,16.9,24.4,5.51,40.5,68.5,64.4,1013.8,1012.4,21,22.9
1,2012,Coffs Harbour,-30.2986,153.1094,NSW,19.6,26.6,11.54,43,71.7,69.3,1014,1012.3,23.5,24.9
2,2012,Coffs Harbour,-30.2986,153.1094,NSW,19,27,10.74,37.7,75.8,67.4,1013.4,1011.8,23.3,25.8
3,2012,Coffs Harbour,-30.2986,153.1094,NSW,17.9,25.5,4.46,37,78.4,66.6,1015.6,1013.8,21.3,24.3
4,2012,Coffs Harbour,-30.2986,153.1094,NSW,16.3,24,9.37,37.2,73.5,68.1,1020.2,1017.9,20.8,22.6
5,2012,Coffs Harbour,-30.2986,153.1094,NSW,10.4,21.5,1.44,31.6,67,55.1,1022,1019.3,17.5,20.4
6,2012,Coffs Harbour,-30.2986,153.1094,NSW,9.1,19,9.08,36.7,72,63.1,1019.8,1017,15,17.9
7,2012,Coffs Harbour,-30.2986,153.1094,NSW,9.6,18.7,1.81,38.8,68.6,57.3,1022.4,1019.9,14.6,17.6
8,2012,Coffs Harbour,-30.2986,153.1094,NSW,7.6,20.8,0.4,39,51.3,45.4,1019.7,1016.2,16.1,19
9,2012,Coffs Harbour,-30.2986,153.1094,NSW,10.8,23.1,1.11,40.6,51.2,55.1,1019.2,1015.5,19.5,20.7
10,2012,Coffs Harbour,-30.2986,153.1094,NSW,13,24.4,0.81,43.8,55.9,55.5,1018.6,1015.8,20.1,21.8
11,2012,Coffs Harbour,-30.2986,153.1094,NSW,17.3,25.1,8.27,47.4,67.6,66.9,1017.1,1015,21.8,23.4
1,2013,Coffs Harbour,-30.2986,153.1094,NSW,20.5,28.1,18.98,46.9,74.4,72.8,1011.7,1010,24.8,26
3,2013,Coffs Harbour,-30.2986,153.1094,NSW,18.9,26.1,4.21,36.5,77.9,69.1,1017.8,1016.2,22.1,24.3
4,2013,Coffs Harbour,-30.2986,153.1094,NSW,14.3,24,6,33.3,70.4,62.4,1020,1017.7,20.4,22.7
5,2013,Coffs Harbour,-30.2986,153.1094,NSW,11.5,21.3,9.88,35.1,70.3,59,1022.2,1019.6,17.2,19.9
6,2013,Coffs Harbour,-30.2986,153.1094,NSW,10.4,19.6,2.37,34.3,70.9,63.7,1019.8,1017.3,15.6,18.2
7,2013,Coffs Harbour,-30.2986,153.1094,NSW,9.8,19.9,3.37,35.2,72.6,60.2,1024.7,1022,15.5,18.6
8,2013,Coffs Harbour,-30.2986,153.1094,NSW,8,21.7,0.1,34.9,52.5,45.3,1018.3,1015.1,17.2,20.3
9,2013,Coffs Harbour,-30.2986,153.1094,NSW,12.9,24.7,0.61,39.9,53.7,58.2,1018.7,1014.8,21.4,22.4
10,2013,Coffs Harbour,-30.2986,153.1094,NSW,15,25.9,1.8,50.7,51.2,57.2,1017.1,1014,22,22.9
11,2013,Coffs Harbour,-30.2986,153.1094,NSW,15.9,25.6,9.68,48.3,62.1,64.5,1014.3,1012.1,22.2,23.2
12,2013,Coffs Harbour,-30.2986,153.1094,NSW,17.8,26.7,1.12,44.2,64.6,60.6,1015.5,1013.3,23.4,24.6
1,2014,Coffs Harbour,-30.2986,153.1094,NSW,19.3,27.7,1.65,40.1,68.6,60.8,1015.2,1013.3,24.4,26.3
2,2014,Coffs Harbour,-30.2986,153.1094,NSW,19.4,26.8,2.29,37.6,75.6,65.4,1015,1013.4,23,25.6
3,2014,Coffs Harbour,-30.2986,153.1094,NSW,18.3,26.2,6.83,32.4,78.9,67,1019.8,1017.8,22.3,24.9
4,2014,Coffs Harbour,-30.2986,153.1094,NSW,16.2,25.4,5.03,38.5,65.9,64.7,1018.3,1015.6,22.2,23.8
2,2015,Coffs Harbour,-30.2986,153.1094,NSW,19.8,28.1,4.1,32.5,78.5,71,1010.2,1008.5,24.2,26.9
3,2015,Coffs Harbour,-30.2986,153.1094,NSW,19,27.4,8.15,42.1,74.2,69.5,1016,1013.9,23.1,25.7
4,2015,Coffs Harbour,-30.2986,153.1094,NSW,14.9,24.2,5.87,36.5,67.8,63.7,1018.6,1016,20.7,23
5,2015,Coffs Harbour,-30.2986,153.1094,NSW,12.2,21.7,9.35,36.3,73.8,64.6,1021.4,1018.5,17.7,20.6
6,2015,Coffs Harbour,-30.2986,153.1094,NSW,10,19.7,1.73,33.8,75,65.5,1025.6,1023.4,15.3,18.3
7,2015,Coffs Harbour,-30.2986,153.1094,NSW,7.6,19,0.94,34.4,67.6,56.3,1022.9,1020.1,14.1,17.9
8,2015,Coffs Harbour,-30.2986,153.1094,NSW,8.6,21.3,0.82,35.4,58.3,53.5,1020.8,1017.7,17.1,19.8
9,2015,Coffs Harbour,-30.2986,153.1094,NSW,10.4,21.7,2.81,43,62.8,61.7,1022,1019.3,18.3,19.5
10,2015,Coffs Harbour,-30.2986,153.1094,NSW,14.9,25.4,1.2,43.7,63.7,63.5,1024.8,1022.5,21.8,23.3
11,2015,Coffs Harbour,-30.2986,153.1094,NSW,18,26,4.78,42.1,72.4,71.2,1016.2,1013.8,22.7,23.8
12,2015,Coffs Harbour,-30.2986,153.1094,NSW,18.5,27,6.79,47.9,68.9,65.7,1017.1,1015.3,23.2,25
1,2016,Coffs Harbour,-30.2986,153.1094,NSW,19.2,27.2,3.2,40.7,70.3,68,1014.9,1013,24,25.5
2,2016,Coffs Harbour,-30.2986,153.1094,NSW,19.9,28.5,1.12,38.5,73.8,65.3,1014.4,1013,24.4,27.2
3,2016,Coffs Harbour,-30.2986,153.1094,NSW,19,27.5,2.28,36.6,76.8,64.8,1018.6,1016.5,22.9,26.1
4,2016,Coffs Harbour,-30.2986,153.1094,NSW,16.7,25.9,4.01,36.8,73,66.9,1022.5,1019.9,22,24.2
5,2016,Coffs Harbour,-30.2986,153.1094,NSW,11.2,24.3,0.12,30.6,62.3,54.2,1018.6,1015.6,19.5,22.9
6,2016,Coffs Harbour,-30.2986,153.1094,NSW,9.8,20.7,12.16,38.8,69.2,57.6,1019.3,1016.4,15.9,19.5
7,2016,Coffs Harbour,-30.2986,153.1094,NSW,8.1,20.1,0.76,32.5,70,57.1,1020.9,1017.7,15.3,18.9
8,2016,Coffs Harbour,-30.2986,153.1094,NSW,9.1,20.7,5.61,38.4,64.3,57.7,1022.2,1019.3,16.7,19.4
9,2016,Coffs Harbour,-30.2986,153.1094,NSW,11.9,23,1.1,38.7,60.6,59.7,1016.7,1013.5,19.4,21.1
10,2016,Coffs Harbour,-30.2986,153.1094,NSW,12.4,24.4,0.84,47.9,55.1,56.3,1017.4,1014.6,20.2,22.2
11,2016,Coffs Harbour,-30.2986,153.1094,NSW,16.1,26,4.5,45,62.1,65.3,1015.6,1013,23,24.3
12,2016,Coffs Harbour,-30.2986,153.1094,NSW,19.4,28.2,2.11,46.8,65.8,66.1,1014.2,1012.2,25,25.7
1,2017,Coffs Harbour,-30.2986,153.1094,NSW,21.3,29,4.97,48.8,74.3,69.6,1013.7,1011.8,25.3,26.9
2,2017,Coffs Harbour,-30.2986,153.1094,NSW,20.8,28.6,4.21,40.7,75,68.2,1014.9,1013.1,24.9,27
3,2017,Coffs Harbour,-30.2986,153.1094,NSW,19.6,26.1,18.4,41.6,79.6,73,1014.7,1013.1,23,25.1
4,2017,Coffs Harbour,-30.2986,153.1094,NSW,14.6,23.8,2.99,38.3,72.6,64.4,1021.6,1019,20,22.3
5,2017,Coffs Harbour,-30.2986,153.1094,NSW,12.6,22.2,2.82,30.4,75,63.3,1022.7,1020,18.4,21.2
6,2017,Coffs Harbour,-30.2986,153.1094,NSW,12.2,19.9,11.92,37,74.6,66.6,1024.4,1022.1,16.1,18.6
3,2009,Dartmoor,-37.9144,141.273,VIC,9.2,22.5,2.45,38.8,90,56,1017.5,1016.3,12.8,21.2
4,2009,Dartmoor,-37.9144,141.273,VIC,7.2,18.8,2.26,40.8,87.9,63,1018.8,1017.1,11.7,17.4
5,2009,Dartmoor,-37.9144,141.273,VIC,7.4,16.5,1.09,31.9,93.5,75.3,1024.2,1022.4,10.6,15.5
6,2009,Dartmoor,-37.9144,141.273,VIC,5,14.5,2.36,33.7,93.4,75.9,1015,1013,7.6,13.4
7,2009,Dartmoor,-37.9144,141.273,VIC,5.7,13.7,5.14,42.9,90.6,79,1015.3,1013.9,8.1,12.5
8,2009,Dartmoor,-37.9144,141.273,VIC,7.4,15.4,4.59,53.5,87.7,71.5,1012.2,1010.4,10,14.1
9,2009,Dartmoor,-37.9144,141.273,VIC,7.1,16.4,3.3,48.8,81.8,65,1012.2,1010.5,11.5,15.2
10,2009,Dartmoor,-37.9144,141.273,VIC,7.2,17.9,1.62,43.3,81.7,65,1020.4,1019.4,11.9,16.5
11,2009,Dartmoor,-37.9144,141.273,VIC,12.1,26.7,1.19,44.9,74.6,48.3,1015.6,1014.2,17.8,25
12,2009,Dartmoor,-37.9144,141.273,VIC,10.7,25.1,1.3,48.2,72.7,47.2,1016.4,1015.2,17.1,23.2
1,2010,Dartmoor,-37.9144,141.273,VIC,10.9,26.6,0.7,43.7,69.8,44.1,1014.4,1013.4,17.3,24.1
2,2010,Dartmoor,-37.9144,141.273,VIC,13.3,27.5,1.79,45.5,77.5,50.3,1017.7,1016,18,25.8
3,2010,Dartmoor,-37.9144,141.273,VIC,11.4,24.5,0.81,40.5,84.1,50.9,1020.9,1019.3,14.6,22.9
4,2010,Dartmoor,-37.9144,141.273,VIC,11.2,19.8,2.57,37.6,90.2,66.6,1019.5,1017.7,14.2,18.9
5,2010,Dartmoor,-37.9144,141.273,VIC,6.8,16.7,1.89,32.5,95,73.1,1019,1016.9,10.1,15.6
6,2010,Dartmoor,-37.9144,141.273,VIC,4.6,13.7,2.04,32.6,96,78.3,1023.5,1021.8,7.2,12.7
7,2010,Dartmoor,-37.9144,141.273,VIC,4.6,13.9,2.7,32.4,96.2,77.5,1023.6,1021.5,7.1,12.9
8,2010,Dartmoor,-37.9144,141.273,VIC,5.6,13.3,4.47,49,89.7,75.6,1015.2,1013.6,8.3,11.7
9,2010,Dartmoor,-37.9144,141.273,VIC,6.7,14.4,3.03,43.1,89.9,72.8,1019.6,1018,10.3,13.1
10,2010,Dartmoor,-37.9144,141.273,VIC,7,18.8,2.01,42.6,84.7,62.6,1019.8,1018.3,11.8,17.2
11,2010,Dartmoor,-37.9144,141.273,VIC,9.7,21.1,1.34,42.2,79.8,63.1,1018,1016.8,14.6,19.2
12,2010,Dartmoor,-37.9144,141.273,VIC,10.9,23.4,3.55,48.1,83.5,57.2,1010.7,1009.6,15.9,21.2
1,2011,Dartmoor,-37.9144,141.273,VIC,12.6,25,4.23,41.1,80.7,57,1012.2,1011.1,17,23.5
2,2011,Dartmoor,-37.9144,141.273,VIC,12.4,23.7,2.07,39.6,85.5,64.3,1016.4,1015.7,16,21.7
3,2011,Dartmoor,-37.9144,141.273,VIC,11.1,21.2,1.46,38.2,88.2,66.3,1017.6,1016.7,13.8,19.8
5,2011,Dartmoor,-37.9144,141.273,VIC,7.7,14.9,3.22,29.3,91.5,79,1022,1020.5,10,13.6
6,2011,Dartmoor,-37.9144,141.273,VIC,5.2,14.4,3.3,37.1,93.8,80.8,1021.8,1020.3,8.4,13.1
7,2011,Dartmoor,-37.9144,141.273,VIC,5.8,13.4,3.86,38.6,92,78.2,1020.5,1018.9,8.2,12.4
8,2011,Dartmoor,-37.9144,141.273,VIC,7,16.1,3.83,37.4,94.9,73.4,1019.1,1017.6,9.9,15.1
9,2011,Dartmoor,-37.9144,141.273,VIC,6.9,17,1.84,43.4,83.6,65.2,1017.2,1015.1,11.4,15.3
10,2011,Dartmoor,-37.9144,141.273,VIC,8.8,19,1.88,37.5,83.1,64.8,1018.5,1017.6,12.7,17.5
11,2011,Dartmoor,-37.9144,141.273,VIC,10.3,22.8,2.35,41.7,85.2,59.4,1014.8,1013.5,15.3,20.8
12,2011,Dartmoor,-37.9144,141.273,VIC,11.2,24.6,1.12,39.5,75.4,51.2,1015.6,1014,16.6,22.9
1,2012,Dartmoor,-37.9144,141.273,VIC,13.5,27.8,0.73,44.5,69.1,40.5,1014.7,1013.3,18.8,25.9
2,2012,Dartmoor,-37.9144,141.273,VIC,13,26.2,0.57,40.6,81.6,47.6,1014.4,1013.2,16.9,24.4
3,2012,Dartmoor,-37.9144,141.273,VIC,10.3,23,2.29,41,92.9,54,1016.9,1015.7,13.2,21.5
4,2012,Dartmoor,-37.9144,141.273,VIC,8.9,21.8,1.26,37.3,87.2,54.9,1021.1,1018.9,13.7,20.3
5,2012,Dartmoor,-37.9144,141.273,VIC,7.1,15.8,3.19,34.9,94.3,75,1022.7,1020.9,10.2,14.7
6,2012,Dartmoor,-37.9144,141.273,VIC,5.5,13.2,3.87,34.2,94.8,80.6,1020.4,1018.5,7.9,12.2
7,2012,Dartmoor,-37.9144,141.273,VIC,5.5,13.9,3.43,31.4,96.6,80.9,1022.6,1021,7.9,12.8
8,2012,Dartmoor,-37.9144,141.273,VIC,5.7,13.8,3.49,43.5,93.2,76.3,1016.7,1015.3,8.6,12.6
9,2012,Dartmoor,-37.9144,141.273,VIC,6.3,16.8,1.72,42.7,86.4,66.7,1015.9,1013.9,11.4,15.5
10,2012,Dartmoor,-37.9144,141.273,VIC,6.5,18.7,1.35,38.3,82.8,65.7,1019,1017.9,12.1,16.9
11,2012,Dartmoor,-37.9144,141.273,VIC,9.1,23.6,0.94,38.9,78.5,46.9,1016.5,1015.2,15.1,22
1,2013,Dartmoor,-37.9144,141.273,VIC,11,26.9,0.21,42.7,67.9,43.2,1013.8,1012.5,17.8,24.8
3,2013,Dartmoor,-37.9144,141.273,VIC,12.7,27,0.86,42.3,78.3,47.5,1016.6,1015.2,16.7,24.7
4,2013,Dartmoor,-37.9144,141.273,VIC,8.5,20.6,1.09,34.1,90.8,55.6,1020.9,1018.9,12.9,19.3
5,2013,Dartmoor,-37.9144,141.273,VIC,7.4,17.4,3.48,32.9,90.1,65.4,1021.5,1019.3,10.7,16.3
6,2013,Dartmoor,-37.9144,141.273,VIC,5.5,14.5,1.88,27,93.7,76.9,1022.4,1020.8,8,13.6
7,2013,Dartmoor,-37.9144,141.273,VIC,5.9,14,3.95,35.1,95.8,80,1019.9,1018,8.1,12.7
8,2013,Dartmoor,-37.9144,141.273,VIC,7,15,6.38,47.5,93.1,78,1012.8,1010.9,9.7,13.6
9,2013,Dartmoor,-37.9144,141.273,VIC,8.5,18.1,2.33,41.8,83.4,67.8,1013.4,1011.5,12.9,16.7
10,2013,Dartmoor,-37.9144,141.273,VIC,8.2,17.4,3.57,45.8,82.1,67.4,1015.3,1015,12.1,15.9
11,2013,Dartmoor,-37.9144,141.273,VIC,8.7,19.2,1.38,38.8,81.4,67.5,1017.7,1016.7,13.7,17.7
12,2013,Dartmoor,-37.9144,141.273,VIC,10.2,23.8,1.11,39.3,74.4,52.4,1014.4,1013.7,16,21.4
1,2014,Dartmoor,-37.9144,141.273,VIC,12.9,28.4,0.81,41.5,64.6,42.2,1015.2,1013.9,19,26.2
2,2014,Dartmoor,-37.9144,141.273,VIC,12.3,27.3,0.56,41.4,76.6,41.7,1014.3,1013.5,16.9,25.4
3,2014,Dartmoor,-37.9144,141.273,VIC,10.4,23.8,1.52,35.8,91.5,52.4,1019.5,1018.3,13.8,22.2
4,2014,Dartmoor,-37.9144,141.273,VIC,9.1,19.8,2.28,36.4,92.2,65.1,1019,1017.1,12.9,18.5
5,2014,Dartmoor,-37.9144,141.273,VIC,8.7,17.6,3.13,29.3,94.2,76,1019.1,1017.3,11.9,16.5
6,2014,Dartmoor,-37.9144,141.273,VIC,7.4,14.3,4.75,35.3,97.3,89.8,1018.8,1017.8,9.6,13.2
7,2014,Dartmoor,-37.9144,141.273,VIC,5.3,13.5,2.78,37.4,98.5,87.2,1017.6,1016,7.9,12.3
8,2014,Dartmoor,-37.9144,141.273,VIC,4,15.3,1.28,30,96.3,71.9,1028,1026.3,7.8,14
